vsd_tax,Bran_1,Bran_2,Bran_3,PS_1,PS_2,PS_3,CO_1,CO_2,CO_3
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus,-1.88720217133198,2.10303067552071,1.19283133327096,-1.88720217133198,0.325413845249096,2.0066614025733,-1.88720217133198,0.410616049922383,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__,-0.0738344395022788,0.812739652949929,2.5509346274979,-1.88720217133198,1.28533683882381,-1.88720217133198,2.61295224567276,0.696277685584155,2.93364046833387
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,5.75593820330444,5.63171961345255,6.98560850465899,3.2332165554324,4.36281330356259,3.91672878363942,3.1563489037327,3.55851812070626,3.96746123770555
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,2.87574078785109,2.47442462834317,5.97144108353997,2.68776409890381,5.53589095672269,3.30100364640613,6.01816772174106,4.52560923009917,6.56586548514749
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__,-0.0738344395022788,0.812739652949929,2.02763881474071,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,4.91678436751479,6.62386438138657,7.34230522833384,-1.88720217133198,-1.88720217133198,-1.88720217133198,2.61295224567276,-0.47310806963576,1.19283133327096
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,1.29652589055174,3.56704277870132,6.8587959684613,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.19283133327096
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.49920168353307,1.50876916717614,-1.88720217133198,-0.47310806963576,0.46070931864668
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,7.27802120211863,6.04283749430738,8.78566421186676,7.52253226440711,8.08651419364455,8.06287974822146,3.85874604680571,2.15734610096198,5.2426924053798
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.549377072467756,1.60004486768763,-1.88720217133198,-1.88720217133198,2.56635550901145,2.91131182752951,3.1563489037327,1.31005867930498,2.31302650563879
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__uncultured_graftm_187;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
